Epoch,Loss_Normal,Loss_Penalizada
57,0.026806958175846655,0.0325066221636179
58,0.026461370988526755,0.03219786638631622
59,0.026128365054260142,0.03190090298068089
60,0.025807177106277165,0.03161501815648106
61,0.02549710361146568,0.03133955374291542
62,0.025197495341881503,0.031073902109030188
63,0.024907752502001952,0.030817501612794358
64,0.024627320347520562,0.030569832516211023
65,0.024355685239911412,0.030330413312284088
66,0.0240923710881691,0.030098797416821844
67,0.02383693613526138,0.02987457018415437
68,0.02358897005208737,0.029657346211046466
69,0.02334809130625296,0.029446766897546026
70,0.02311394477687323,0.02924249823733754
71,0.02288619958998445,0.02904422881347058
72,0.022664547152075318,0.028851667978185405
73,0.02244869936179424,0.028664544198029406
74,0.02223838698211262,0.02848260354760636
75,0.02203335815716921,0.02830560833717272
76,0.021833377059727196,0.02813333586093024
77,0.021638222656675934,0.027965577254297384
78,0.02144768758133233,0.02780213644969972
79,0.021261577102464978,0.027642829221526312
80,0.02107970818099861,0.027487482311876005
81,0.020901908606273688,0.0273359326295809
82,0.02072801620455153,0.027188026515758454
83,0.020557878113180907,0.027043619069822753
84,0.020391350114489355,0.026902573530488978
85,0.020228296024040554,0.026764760706842482
86,0.02006858712841626,0.026630058455023503
87,0.019912101668144146,0.026498351196507577
88,0.019758724361808797,0.02636952947434484
89,0.01960834596775548,0.026243489544065853
90,0.019460862880132438,0.026120132996269668
91,0.019316176756318727,0.025999366408187716
92,0.019174194173056668,0.025881101021766276
93,0.019034826308853635,0.025765252446035218
94,0.01889798865043857,0.02565174038173355
95,0.0187636007212593,0.02554048836634472
96,0.01863158583018699,0.02543142353786054
97,0.01850187083875799,0.02532447641574177
98,0.01837438594543129,0.025219580697678344
99,0.01824906448547406,0.02511667307087543
100,0.01812584274520943,0.02501569303670201
101,0.018004659789471085,0.024916582747639623
102,0.017885457301209443,0.02481928685556035
103,0.01776817943228502,0.024723752370446272
104,0.017652772664567738,0.024629928528737886
105,0.017539185680535647,0.024537766670568013
106,0.01742736924263522,0.02444722012519986
107,0.017317276080727615,0.02435824410404504
108,0.01720886078700198,0.024270795600689125
109,0.017102079717788415,0.024184833297399535
110,0.016996890901750522,0.02410031747763366
111,0.016893253953980197,0.024017209944104546
112,0.01679112999555655,0.023935473941997208
113,0.016690481578166657,0.023855074086961643
114,0.01659127261341833,0.023775976297538148
115,0.01649346830650502,0.023698147731698763
116,0.01639703509391023,0.023621556727212622
117,0.016301940584863547,0.023546172745566932
118,0.01620815350628347,0.023471966319195625
119,0.016115643650962762,0.023398909001787364
120,0.016024381828771334,0.023326973321461872
121,0.0159343398206691,0.023256132736619996
122,0.01584549033533717,0.023186361594287573
123,0.01575780696825065,0.023117635090786848
124,0.015671264163029386,0.023049929234581486
125,0.01558583717491592,0.02298322081115304
126,0.015501502036240587,0.022917487349776937
127,0.01541823552374476,0.022852707092075916
128,0.015336015127642212,0.022788858962237615
129,0.015254819022307855,0.022725922538791465
130,0.015174626038490919,0.022663878027847265
131,0.015095415636957103,0.02260270623770504
132,0.015017167883471185,0.02254238855475203
133,0.014939863425037827,0.02248290692056864
134,0.01486348346732407,0.022424243810170594
135,0.014788009753192504,0.022366382211319667
136,0.014713424542278837,0.022309305604839805
137,0.014639710591552463,0.02225299794587994
138,0.0145668511368025,0.022197443646068776
139,0.014494829874995799,0.02214262755651019
140,0.014423630947457225,0.022088534951571842
141,0.014353238923825408,0.022035151513422058
142,0.014283638786740655,0.02198246331727359
143,0.014214815917224318,0.021930456817295104
144,0.014146756080711644,0.021879118833154
145,0.014079445413702471,0.021828436537156375
146,0.014012870410996733,0.021778397441952185
147,0.013947017913483236,0.021728989388775516
148,0.013881875096452853,0.02168020053619197
149,0.013817429458408465,0.0216320193493266
150,0.013753668810346073,0.021584434589547764
151,0.013690581265482907,0.021537435304583477
152,0.013628155229409728,0.021491010819048438
153,0.01356637939064629,0.021445150725361066
154,0.013505242711579494,0.0213998448750313
155,0.01344473441976568,0.02135508337030068
156,0.013384843999579189,0.021310856556117763
157,0.013325561184190286,0.02126715501243248
158,0.013266875947856891,0.021223969546794192
159,0.013208778498515063,0.021181291187239083
160,0.013151259270654208,0.021139111175453196
161,0.013094308918463742,0.021097420960198225
162,0.013037918309238684,0.021056212190988043
163,0.01298207851703227,0.02101547671200418
164,0.012926780816544433,0.020975206556239794
165,0.01287201667723547,0.02093539393986141
166,0.012817777757654927,0.020896031256778944
167,0.012764055899976114,0.020857111073414654
168,0.012710843124727256,0.020818626123662417
169,0.012658131625710735,0.02078056930402874
170,0.012605913765102356,0.02074293366894796
171,0.012554182068722813,0.020705712426263935
172,0.01250292922147418,0.02066889893287116
173,0.012452148062934421,0.020632486690508663
174,0.01240183158310335,0.020596469341700216
175,0.012351972918293715,0.02056084066583464
176,0.012302565347161468,0.020525594575380675
177,0.012253602286869645,0.020490725112230664
178,0.01220507728938028,0.020456226444167898
179,0.012156984037869297,0.020422092861452672
180,0.012109316343259515,0.02038831877352213
181,0.012062068140867008,0.020354898705799592
182,0.01201523348715647,0.020321827296608766
183,0.01196880655660119,0.020289099294189025
184,0.011922781638643768,0.020256709553807487
185,0.01187715313475353,0.020224653034964415
186,0.011831915555577072,0.0201929247986882
187,0.011787063518178341,0.020161520004916503
188,0.011742591743364903,0.020130433909960412
189,0.011698495053097151,0.020099661864048303
190,0.01165476836797745,0.020069199308946545
191,0.01161140670481613,0.020039041775654163
192,0.01156840517427169,0.020009184882168712
193,0.011525758978562306,0.019979624331320674
194,0.011483463409246301,0.01995035590867405
195,0.011441513845068849,0.019921375480490593
196,0.011399905749872765,0.019892678991755453
197,0.01135863467057092,0.019864262464261925
198,0.011317696235178323,0.019836121994753427
199,0.011277086150901488,0.019808253753120467
200,0.011236800202283456,0.019780653980650657
201,0.011196834249402144,0.019753318988330205
202,0.011157184226120567,0.01972624515519461
203,0.011117846138386813,0.019699428926727405
204,0.011078816062582415,0.01967286681330479
205,0.011040090143917174,0.019646555388685004
206,0.011001664594869075,0.019620491288540647
207,0.010963535693667727,0.01959467120903254
208,0.010925699782819884,0.01956909190542387
209,0.010888153267675602,0.01954375019073317
210,0.01085089261503381,0.019518642934424714
211,0.010813914351785883,0.01949376706113543
212,0.01077721506359613,0.019469119549436743
213,0.010740791393617825,0.019444697430630528
214,0.01070464004124379,0.019420497787577845
215,0.010668757760890329,0.019396517753559474
216,0.010633141360813518,0.019372754511167285
217,0.010597787701956823,0.019349205291225368
218,0.01056269369682895,0.01932586737174001
219,0.01052785630841119,0.01930273807687755
220,0.010493272549093128,0.019279814775969434
221,0.01045893947963594,0.019257094882543287
222,0.010424854208162498,0.01923457585337951
223,0.010391013889173262,0.01921225518759242
224,0.010357415722587408,0.019190130425735218
225,0.010324056952808228,0.0191681991489281
226,0.010290934867812185,0.01914645897800875
227,0.010258046798260877,0.019124907572704516
228,0.010225390116635275,0.019103542630825754
229,0.010192962236391405,0.019082361887479454
230,0.010160760611137092,0.019061363114302808
231,0.01012878273382898,0.019040544118715953
232,0.010097026135989177,0.019019902743193297
233,0.010065488386941204,0.018999436864553118
234,0.010034167093064369,0.01897914439326455
235,0.010003059897066314,0.018959023272771745
236,0.009972164477273029,0.018939071478834564
237,0.009941478546935927,0.018919287018885317
238,0.00991099985355541,0.018899667931401153
239,0.009880726178220601,0.018880212285291614
240,0.00985065533496459,0.018860918179300905
241,0.009820785170134981,0.018841783741424492
242,0.009791113561779108,0.018822807128339572
243,0.009761638419043614,0.018803986524849187
244,0.009732357681588,0.01878532014333927
245,0.00970326931901179,0.018766806223248632
246,0.009674371330294756,0.0187484430305513
247,0.009645661743250121,0.018730228857250925
248,0.009617138613990134,0.0187121620208869
249,0.00958880002640388,0.01869424086405199
250,0.009560644091646852,0.018676463753920947
251,0.009532668947642023,0.018658829081790007
252,0.00950487275859215,0.018641335262626867
253,0.00947725371450296,0.018623980734630886
254,0.00944981003071689,0.01860676395880325
255,0.009422539947457266,0.01858968341852682
256,0.009395441729382418,0.01857273761915534
257,0.009368513665149677,0.018555925087611974
258,0.009341754066988851,0.018539244371996638
259,0.009315161270285035,0.018522694041202055
260,0.009288733633170404,0.01850627268453834
261,0.009262469536124947,0.01848997891136577
262,0.009236367381585665,0.018473811350735676
263,0.009210425593564187,0.01845776865103902
264,0.009184642617272584,0.01844184947966276
265,0.009159016918757082,0.018426052522653537
266,0.009133546984539559,0.018410376484388636
267,0.009108231321266556,0.018394820087254033
268,0.009083068455365774,0.018379382071329248
269,0.009058056932709575,0.01836406119407899
270,0.009033195318285668,0.018348856230051277
271,0.009008482195874483,0.018333765970581943
272,0.008983916167733372,0.018318789223505355
273,0.008959495854287135,0.018303924812871217
274,0.00893521989382502,0.018289171578667253
275,0.008911086942203864,0.018274528376547652
276,0.008887095672557273,0.018259994077567156
277,0.00886324477501073,0.01824556756792059
278,0.008839532956402388,0.018231247748687854
279,0.008815958940009567,0.018217033535583953
280,0.008792521465280655,0.018202923858714304
281,0.00876921928757241,0.018188917662334894
282,0.00874605117789247,0.01817501390461735
283,0.008723015922646942,0.01816121155741872
284,0.008700112323393027,0.018147509606055906
285,0.008677339196596452,0.018133907049084533
286,0.008654695373393716,0.018120402898082387
287,0.008632179699358866,0.01810699617743696
288,0.008609791034274984,0.018093685924137324
289,0.008587528251909945,0.0180804711875701
290,0.008565390239796564,0.018067351029319386
291,0.008543375899016973,0.01805432452297066
292,0.008521484143991146,0.01804139075391844
293,0.008499713902269425,0.018028548819177738
294,0.008478064114329012,0.018015797827199177
295,0.008456533733374356,0.018003136897687597
296,0.008435121725141206,0.01799056516142422
297,0.008413827067704506,0.01797808176009224
298,0.008392648751289752,0.017965685846105625
299,0.008371585778087977,0.017953376582441335
300,0.00835063716207407,0.017941153142474596
301,0.00832980192882865,0.01792901470981735
302,0.008309079115362999,0.017916960478159723
303,0.008288467769947431,0.017904989651114495
304,0.008267966951942705,0.017893101442064442
305,0.008247575731634545,0.017881295074012517
306,0.008227293190071155,0.01786956977943488
307,0.00820711841890376,0.017857924800136593
308,0.008187050520229984,0.017846359387109947
309,0.008167088606440016,0.017834872800395515
310,0.00814723180006565,0.017823464308945568
311,0.008127479233631937,0.017812133190490187
312,0.008107830049511553,0.017800878731405644
313,0.008088283399781708,0.01778970022658528
314,0.00806883844608364,0.017778596979312656
315,0.00804949435948457,0.017767568301137
316,0.008030250320342111,0.017756613511750945
317,0.008011105518171042,0.017745731938870368
318,0.007992059151512415,0.017734922918116437
319,0.007973110427804972,0.017724185792899718
320,0.007954258563258772,0.017713519914306423
321,0.007935502782731061,0.017702924640986474
322,0.0079168423196042,0.017692399339043815
323,0.00789827641566577,0.017681943381928376
324,0.007879804320990749,0.017671556150330114
325,0.007861425293825637,0.017661237032074832
326,0.00784313860047461,0.0176509854220218
327,0.007824943515187609,0.017640800721963227
328,0.007806839320050287,0.017630682340525297
329,0.0077888253048758955,0.01762062969307116
330,0.007770900767098921,0.017610642201605364
331,0.007753065011670537,0.017600719294680024
332,0.007735317350955807,0.017590860407302646
333,0.007717657104632594,0.01758106498084537
334,0.007700083599592172,0.01757133246295588
335,0.007682596169841493,0.01756166230746979
336,0.0076651941564070255,0.017552053974324466
337,0.007647876907240217,0.017542506929474344
338,0.007630643777124519,0.017533020644807648
339,0.007613494127583909,0.017523594598064504
340,0.007596427326792904,0.017514228272756383
341,0.007579442749488117,0.017504921158086953
342,0.007562539776881072,0.017495672748874175
343,0.007545717796572689,0.01748648254547374
344,0.007528976202468895,0.017477350053703676
345,0.00751231439469776,0.017468274784770355
346,0.007495731779527924,0.017459256255195475
347,0.0074792277692882795,0.01745029398674449
348,0.007462801782288976,0.01744138750635601
349,0.007446453242743692,0.01743253634607243
350,0.0074301815806931465,0.017423740042971682
351,0.007413986231929736,0.017414998139100052
352,0.007397866637923477,0.017406310181406114
353,0.007381822245749061,0.017397675721675693
354,0.007365852508013998,0.01738909431646789
355,0.007349956882787994,0.017380565527052125
356,0.007334134833533317,0.01737208891934614
357,0.00731838582903637,0.01736366406385506
358,0.007302709343340177,0.01735529053561133
359,0.007287104855678034,0.017346967914115687
360,0.007271571850408131,0.01733869578327899
361,0.00725610981694918,0.017330473731364985
362,0.0072407182497170345,0.01732230135093397
363,0.007225396648062257,0.01731417823878733
364,0.007210144516208711,0.017306103995912966
365,0.007194961363192972,0.017298078227431492
366,0.007179846702804744,0.01729010054254334
367,0.007164800053528152,0.017282170554476672
368,0.0071498209384839055,0.017274287880436015
369,0.007134908885372344,0.017266452141551807
370,0.007120063426417322,0.0172586629628306
371,0.007105284098310966,0.0172509199731061
372,0.007090570442159208,0.017243222804990882
373,0.007075922003428157,0.01723557109482894
374,0.0070613383318912735,0.017227964482648822
375,0.007046818981577278,0.017220402612117595
376,0.007032363510718905,0.017212885130495403
377,0.007017971481702303,0.017205411688590792
378,0.007003642461017298,0.017197981940716617
379,0.006989376019208305,0.017190595544646692
380,0.006975171730825927,0.01718325216157304
381,0.006961029174379377,0.017175951456063748
382,0.006946947932289466,0.01716869309602152
383,0.006932927590842343,0.017161476752642787
384,0.006918967740143872,0.017154302100377425
385,0.006905067974074657,0.017147168816889075
386,0.006891227890245788,0.017140076583016074
387,0.006877447089955076,0.017133025082732872
388,0.00686372517814407,0.017126014003112103
389,0.006850061763355563,0.017119043034287167
390,0.006836456457691795,0.017112111869415338
391,0.006822908876773167,0.017105220204641433
392,0.006809418639697575,0.017098367739062
393,0.0067959853690003616,0.017091554174690014
394,0.006782608690614736,0.017084779216420078
395,0.006769288233832823,0.01707804257199412
396,0.006756023631267199,0.01707134395196762
397,0.006742814518813067,0.017064683069676227
398,0.0067296605356107955,0.017058059641202973
399,0.0067165613240091435,0.017051473385345843
400,0.006703516529528879,0.01704492402358585
401,0.006690525800826942,0.017038411280055565
402,0.006677588789661112,0.01703193488150808
403,0.006664705150855145,0.017025494557286414
404,0.006651874542264373,0.017019090039293326
405,0.00663909662474182,0.017012721061961576
406,0.006626371062104701,0.017006387362224592
407,0.006613697521101482,0.017000088679487532
408,0.006601075671379305,0.016993824755598748
409,0.00658850518545184,0.016987595334821658
410,0.006575985738667673,0.01698140016380703
411,0.006563517009179025,0.0169752389915656
412,0.0065510986779109106,0.01696911156944103
413,0.006538730428530745,0.016963017651083385
414,0.006526411947418292,0.016956956992422816
415,0.0065141429236361195,0.016950929351643673
416,0.006501923048900291,0.016944934489158955
417,0.006489752017551629,0.01693897216758515
418,0.006477629526527183,0.016933042151717342
419,0.006465555275332215,0.01692714420850467
420,0.0064535289660124645,0.01692127810702619
421,0.006441550303126818,0.01691544361846698
422,0.006429618993720306,0.01690964051609459
423,0.006417734747297528,0.016903868575235813
424,0.006405897275796303,0.01689812757325377
425,0.006394106293561762,0.016892417289525292
426,0.006382361517320746,0.016886737505418584
427,0.00637066266615654,0.016881088004271256
428,0.006359009461483871,0.01687546857136852
429,0.006347401627024382,0.016869878993921825
430,0.006335838888782236,0.016864319061047635
431,0.006324320975020145,0.01685878856374658
432,0.006312847616235716,0.01685328729488284
433,0.006301418545138005,0.016847815049163793
434,0.006290033496624481,0.01684237162311997
435,0.006278692207758194,0.016836956815085194
436,0.006267394417745267,0.016831570425177085
437,0.006256139867912722,0.016826212255277702
438,0.006244928301686473,0.016820882109014522
439,0.006233759464569687,0.01681557979174162
440,0.006222633104121422,0.01681030511052113
441,0.006211548969935463,0.016805057874104856
442,0.006200506813619459,0.016799837892916267
443,0.006189506388774338,0.01679464497903254
444,0.00617854745097394,0.016789478946167016
445,0.006167629757744979,0.016784339609651734
446,0.0061567530685471454,0.016779226786420253
447,0.006145917144753517,0.016774140294990705
448,0.006135121749631212,0.016769079955449018
449,0.006124366648322287,0.016764045589432397
450,0.006113651607824812,0.016759037020112926
451,0.00610297639697427,0.01675405407218153
452,0.0060923407864250795,0.016749096571831976
453,0.0060817445486324355,0.016744164346745152
454,0.006071187457834315,0.016739257226073584
455,0.006060669290033732,0.016734375040426044
456,0.006050189822981156,0.016729517621852416
457,0.0060397488361572235,0.01672468480382873
458,0.006029346110755591,0.01671987642124243
459,0.006018981429666032,0.016715092310377704
460,0.006008654577457691,0.016710332308901146
461,0.005998365340362617,0.016705596255847468
462,0.005988113506259412,0.01670088399160547
463,0.005977898864657124,0.016696195357904113
464,0.005967721206679303,0.016691530197798867
465,0.005957580325048301,0.016686888355658083
466,0.00594747601406966,0.016682269677149635
467,0.005937408069616783,0.016677674009227747
468,0.005927376289115726,0.016673101200119826
469,0.005917380471530198,0.016668551099313644
470,0.005907420417346761,0.016664023557544566
471,0.005897495928560079,0.016659518426782892
472,0.005887606808658525,0.016655035560221514
473,0.005877752862609821,0.016650574812263536
474,0.005867933896846888,0.016646136038510184
475,0.005858149719253855,0.01664171909574875
476,0.0058484001391522515,0.016637323841940756
477,0.0058386849672873425,0.01663295013621026
478,0.00582900401581458,0.016628597838832217
479,0.00581935709828632,0.016624266811221096
480,0.005809744029638572,0.01661995691591952
481,0.005800164626177987,0.016615668016587138
482,0.005790618705568915,0.016611399977989556
483,0.005781106086820726,0.016607152665987415
484,0.005771626590275146,0.016602925947525632
485,0.005762180037593823,0.016598719690622734
486,0.005752766251745999,0.016594533764360306
487,0.005743385056996354,0.016590368038872597
488,0.005734036278892945,0.01658622238533623
489,0.005724719744255302,0.016582096675960025
490,0.005715435281162654,0.01657799078397496
491,0.005706182718942329,0.01657390458362419
492,0.005696961888158177,0.016569837950153307
493,0.005687772620599268,0.016565790759800553
494,0.005678614749268588,0.01656176288978728
495,0.005669488108371932,0.01655775421830839
496,0.005660392533306901,0.016553764624523064
497,0.005651327860652032,0.016549793988545402
498,0.0056422939281560135,0.01654584219143529
499,0.0056332905747270715,0.016541909115189372
500,0.005624317640422434,0.01653799464273202
501,0.00561537496643794,0.016534098657906546
502,0.00560646239509773,0.016530221045466417
503,0.005597579769844082,0.016526361691066596
504,0.00558872693522733,0.016522520481255014
505,0.005579903736895911,0.01651869730346407
506,0.005571110021586541,0.01651489204600226
507,0.005562345637114422,0.016511104598045976
508,0.005553610432363661,0.01650733484963123
509,0.005544904257277719,0.016503582691645625
510,0.00553622696284998,0.01649984801582035
511,0.005527578401114415,0.016496130714722265
512,0.005518958425136395,0.01649243068174604
513,0.005510366889003514,0.01648874781110652
514,0.005501803647816616,0.016485081997830973
515,0.005493268557680812,0.016481433137751574
516,0.005484761475696691,0.016477801127497933
517,0.005476282259951546,0.016474185864489645
518,0.005467830769510752,0.016470587246929066
519,0.005459406864409205,0.016467005173793986
520,0.005451010405642822,0.016463439544830493
521,0.005442641255160228,0.016459890260545944
522,0.005434299275854423,0.016456357222201894
523,0.005425984331554601,0.01645284033180724
524,0.005417696287018044,0.016449339492111307
525,0.005409435007922074,0.016445854606597095
526,0.005401200360856157,0.016442385579474597
527,0.00539299221331396,0.016438932315674164
528,0.005384810433685667,0.016435494720839924
529,0.005376654891250213,0.01643207270132329
530,0.005368525456167747,0.01642866616417661
531,0.005360421999471984,0.016425275017146714
532,0.005352344393062865,0.016421899168668718
533,0.005344292509699069,0.016418538527859794
534,0.005336266222990809,0.016415193004512968
535,0.00532826540739253,0.016411862509091137
536,0.005320289938195774,0.016408546952720936
537,0.00531233969152214,0.016405246247186894
538,0.0053044145443162,0.01640196030492548
539,0.005296514374338624,0.016398689039019292
540,0.005288639060159304,0.016395432363191298
541,0.005280788481150543,0.01639219019179912
542,0.005272962517480322,0.016388962439829388
543,0.00526516105010567,0.016385749022892186
544,0.005257383960766077,0.01638254985721548
545,0.00524963113197693,0.016379364859639676
546,0.005241902447023095,0.016376193947612225
547,0.005234197789952514,0.016373037039182227
548,0.005226517045569867,0.01636989405299515
549,0.005218860099430331,0.01636676490828761
550,0.005211226837833346,0.01636364952488214
551,0.005203617147816521,0.01636054782318209
552,0.005196030917149508,0.016357459724166534
553,0.005188468034328035,0.01635438514938522
554,0.005180928388567908,0.01635132402095363
555,0.005173411869799137,0.016348276261548014
556,0.005165918368660094,0.01634524179440055
557,0.0051584477764917225,0.01634222054329449
558,0.00515099998533184,0.01633921243255941
559,0.005143574887909433,0.016336217387066462
560,0.005136172377639081,0.016333235332223695
561,0.005128792348615381,0.01633026619397144
562,0.005121434695607464,0.016327309898777724
563,0.0051140993140535215,0.01632436637363372
564,0.005106786100055453,0.01632143554604923
565,0.0050994949503734574,0.016318517344048336
566,0.005092225762420846,0.01631561169616488
567,0.005084978434258698,0.016312718531438175
568,0.005077752864590754,0.016309837779408705
569,0.005070548952758223,0.016306969370113795
570,0.005063366598734767,0.016304113234083432
571,0.005056205703121381,0.016301269302336076
572,0.005049066167141458,0.016298437506374525
573,0.005041947892635846,0.016295617778181778
574,0.005034850782057946,0.016292810050216995
575,0.005027774738468854,0.016290014255411517
576,0.005020719665532597,0.016287230327164823
577,0.005013685467511337,0.016284458199340632
578,0.005006672049260712,0.016281697806263
579,0.004999679316225121,0.01627894908271242
580,0.004992707174433156,0.01627621196392208
581,0.004985755530492993,0.016273486385573972
582,0.004978824291587882,0.01627077228379523
583,0.004971913365471631,0.01626806959515439
584,0.004965022660464214,0.016265378256657685
585,0.004958152085447313,0.016262698205745454
586,0.004951301549859995,0.016260029380288532
587,0.004944470963694353,0.01625737171858463
588,0.004937660237491275,0.01625472515935487
589,0.004930869282336158,0.01625208964174024
590,0.004924098009854746,0.01624946510529817
591,0.00491734633220894,0.016246851489999027
592,0.004910614162092683,0.016244248736222846
593,0.0049039014127279035,0.01624165678475581
594,0.004897207997860436,0.016239075576787044
595,0.00489053383175603,0.016236505053905243
596,0.004883878829196363,0.016233945158095432
597,0.00487724290547515,0.01623139583173574
598,0.004870625976394171,0.016228857017594148
599,0.004864027958259503,0.01622632865882538
600,0.004857448767877617,0.01622381069896771
601,0.004850888322551621,0.01622130308193984
602,0.004844346540077504,0.01621880575203788
603,0.004837823338740415,0.016216318653932204
604,0.004831318637310947,0.016213841732664543
605,0.00482483235504155,0.016211374933644825
606,0.004818364411662833,0.016208918202648363
607,0.004811914727380025,0.01620647148581282
608,0.004805483222869406,0.01620403472963535
609,0.0047990698192747925,0.016201607880969665
610,0.00479267443820404,0.01619919088702321
611,0.004786297001725581,0.016196783695354322
612,0.004779937432365013,0.01619438625386943
613,0.00477359565310167,0.01619199851082026
614,0.004767271587365301,0.016189620414801126
615,0.00476096515903271,0.01618725191474615
616,0.004754676292424435,0.016184892959926596
617,0.004748404912301499,0.01618254349994819
618,0.0047421509438621565,0.01618020348474846
619,0.004735914312738672,0.01617787286459412
620,0.004729694944994121,0.016175551590078448
621,0.00472349276711925,0.01617323961211875
622,0.0047173077060293335,0.016170936881953785
623,0.0047111396890610726,0.016168643351141192
624,0.004704988643969498,0.01616635897155507
625,0.0046988544989249575,0.01616408369538345
626,0.0046927371825100685,0.016161817475125788
627,0.004686636623716712,0.016159560263590635
628,0.004680552751943094,0.016157312013893126
629,0.004674485496990786,0.016155072679452626
630,0.004668434789061781,0.016152842213990368
631,0.0046624005587556595,0.016150620571527094
632,0.0046563827370666635,0.016148407706380694
633,0.004650381255380892,0.016146203573163983
634,0.004644396045473475,0.01614400812678233
635,0.004638427039505768,0.016141821322431422
636,0.004632474170022592,0.016139643115595056
637,0.0046265373699495215,0.016137473462042858
638,0.0046206165725900935,0.016135312317828113
639,0.004614711711623179,0.01613315963928557
640,0.004608822721100258,0.016131015383029308
641,0.004602949535442821,0.01612887950595053
642,0.004597092089439691,0.0161267519652155
643,0.004591250318244461,0.016124632718263407
644,0.004585424157372864,0.01612252172280428
645,0.004579613542700254,0.01612041893681692
646,0.0045738184104590785,0.01611832431854685
647,0.00456803869723629,0.016116237826504308
648,0.004562274339970939,0.01611415941946218
649,0.004556525275951627,0.016112089056454063
650,0.004550791442814103,0.01611002669677225
651,0.004545072778538815,0.0161079722999658
652,0.004539369221448496,0.016105925825838537
653,0.00453368071020575,0.016103887234447202
654,0.004528007183810755,0.016101856486099506
655,0.004522348581598827,0.016099833541352214
656,0.004516704843238123,0.01609781836100934
657,0.00451107590872736,0.016095810906120212
658,0.004505461718393465,0.01609381113797766
659,0.004499862212889365,0.01609181901811623
660,0.0044942773331916866,0.016089834508310308
661,0.004488707020598513,0.01608785757057237
662,0.004483151216727224,0.01608588816715122
663,0.004477609863512268,0.016083926260530138
664,0.004472082903202976,0.016081971813425258
665,0.004466570278361372,0.01608002478878373
666,0.004461071931860127,0.016078085149782078
667,0.0044555878068803225,0.01607615285982446
668,0.004450117846909407,0.016074227882540985
669,0.0044446619957391065,0.016072310181786023
670,0.004439220197463307,0.01607039972163661
671,0.004433792396476067,0.016068496466390764
672,0.004428378537469491,0.016066600380565822
673,0.004422978565431812,0.016064711428896875
674,0.004417592425645273,0.016062829576335164
675,0.004412220063684252,0.016060954788046446
676,0.0044068614254132,0.01605908702940951
677,0.004401516456984722,0.016057226266014506
678,0.004396185104837634,0.016055372463661507
679,0.00439086731569505,0.016053525588358854
680,0.004385563036562455,0.016051685606321774
681,0.0043802722147258,0.01604985248397075
682,0.004374994797749666,0.016048026187930116
683,0.004369730733475355,0.01604620668502651
684,0.004364479970019082,0.01604439394228746
685,0.004359242455770118,0.016042587926939876
686,0.004354018139388966,0.01604078860640864
687,0.004348806969805591,0.01603899594831517
688,0.004343608896217598,0.016037209920475984
689,0.0043384238680884615,0.016035430490901302
690,0.004333251835145791,0.016033657627793668
691,0.004328092747379562,0.01603189129954652
692,0.0043229465550403785,0.01603013147474287
693,0.004317813208637784,0.0160283781221539
694,0.00431269265893854,0.016026631210737642
695,0.00430758485696491,0.016024890709637637
